sid,title,group_name,datelocation,year,month,mid,name,year:1,nbr_sessions,instruments
R75973,,,"New York, May 11, 1959",1959,May,9557,Sahib Shihab,NaN,217,bar
R75974,,,"New York, May 28, 1959",1959,May,2495,Philly Joe Jones,NaN,250,d
R75975,Showcase,,"New York, November 17, 1959",1959,November,1839,Julian Priester,NaN,195,tb
R75975,Showcase,,"New York, November 17, 1959",1959,November,20943,Bill Barron,NaN,41,ts
R75975,Showcase,,"New York, November 17, 1959",1959,November,2340,Pepper Adams,NaN,271,bar
R75975,Showcase,,"New York, November 17, 1959",1959,November,2493,Blue Mitchell,NaN,219,tp
R75975,Showcase,,"New York, November 17, 1959",1959,November,2495,Philly Joe Jones,NaN,250,d
R75975,Showcase,,"New York, November 17, 1959",1959,November,32770,Dolo Coker,NaN,32,p
R75975,Showcase,,"New York, November 17, 1959",1959,November,5863,Jimmy Garrison,NaN,146,b
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,1839,Julian Priester,NaN,195,tb
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,20943,Bill Barron,NaN,41,ts
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,2493,Blue Mitchell,NaN,219,tp
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,2495,Philly Joe Jones,NaN,250,d
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,37171,Sonny Clark,NaN,85,p
R75976,,Philly Joe Jones Sextet,"New York, November 18, 1959",1959,November,5863,Jimmy Garrison,NaN,146,b
R75978,Philly Joe's Beat,Philly Joe Jones Quintet,"New York, May 20, 1960",1960,May,20943,Bill Barron,NaN,41,ts
R75978,Philly Joe's Beat,Philly Joe Jones Quintet,"New York, May 20, 1960",1960,May,2360,Paul Chambers,NaN,346,b
R75978,Philly Joe's Beat,Philly Joe Jones Quintet,"New York, May 20, 1960",1960,May,23759,"Walter Davis, Jr.",NaN,91,p
R75978,Philly Joe's Beat,Philly Joe Jones Quintet,"New York, May 20, 1960",1960,May,2495,Philly Joe Jones,NaN,250,d
R75978,Philly Joe's Beat,Philly Joe Jones Quintet,"New York, May 20, 1960",1960,May,75922,Mike Downs,NaN,5,tp
R75979,,,"New York, October 4, 1960",1960,October,20943,Bill Barron,NaN,41,ts
R75979,,,"New York, October 4, 1960",1960,October,23759,"Walter Davis, Jr.",NaN,91,p
R75979,,,"New York, October 4, 1960",1960,October,2495,Philly Joe Jones,NaN,250,d
R75979,,,"New York, October 4, 1960",1960,October,75922,Mike Downs,NaN,5,tp
R75979,,,"New York, October 4, 1960",1960,October,91148,Jimmy DeBrest,1960,1,b
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,2351,Elvin Jones,NaN,408,d
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,2352,Wynton Kelly,NaN,261,p
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,2360,Paul Chambers,NaN,346,b
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,2493,Blue Mitchell,NaN,219,tp
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,2495,Philly Joe Jones,NaN,250,
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,30335,Hank Mobley,NaN,111,ts
R75980,Together,Philly Joe Jones & Elvin Jones,"New York, February 2, 1961",1961,February,758,Curtis Fuller,NaN,243,tb
R75981,,,"New York, September, 1963",1963,September,17402,Larry Ridley,NaN,80,b
R75981,,,"New York, September, 1963",1963,September,2495,Philly Joe Jones,NaN,250,d
R75981,,,"New York, September, 1963",1963,September,38177,Charles Greenlee,NaN,44,tb
R75981,,,"New York, September, 1963",1963,September,53521,Elmo Hope,NaN,48,p
R75981,,,"New York, September, 1963",1963,September,760,Tommy Turrentine,NaN,37,tp
R75981,,,"New York, September, 1963",1963,September,8175,John Gilmore,NaN,259,ts
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,1354,Urbie Green,NaN,608,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,14501,Herbie Mann,NaN,328,fl
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,1673,Osie Johnson,NaN,673,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2475,Jimmy Cleveland,NaN,513,tb
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2478,Quincy Jones,NaN,259,"arr,cond"
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2479,J.J. Johnson,NaN,368,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2482,Ernie Royal,NaN,689,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2492,Art Blakey,NaN,394,d
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2535,Jimmy Nottingham,NaN,235,tp
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,2610,Horace Silver,NaN,143,p
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,3484,Jack Nimitz,NaN,264,bar
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,4268,Oscar Pettiford,NaN,400,b
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,4575,Al Cohn,NaN,601,ts
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,4580,Bernie Glow,NaN,460,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,5289,Kai Winding,NaN,359,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,5290,Dave Schildkraut,NaN,49,as
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,7366,Al Porcino,NaN,343,
R75998,The Giants Of Jazz,Quincy Jones And The All Stars,"New York, February 25, 1955",1955,February,8993,Sonny Stitt,NaN,244,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,1354,Urbie Green,NaN,608,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,1672,Milt Hinton,NaN,1210,b
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,16786,Billy Mure,NaN,30,g
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2349,Hank Jones,NaN,1028,p
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2363,Zoot Sims,NaN,551,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2478,Quincy Jones,NaN,259,"arr,cond"
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2482,Ernie Royal,NaN,689,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2518,Nick Travis,NaN,351,tp
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,2535,Jimmy Nottingham,NaN,235,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,3436,Chauncey Welsch,NaN,234,tb
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4574,Billy Byers,NaN,297,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4575,Al Cohn,NaN,601,ts
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4576,Sol Schlinger,NaN,227,bar
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4578,Hal McKusick,NaN,233,as
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4580,Bernie Glow,NaN,460,
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4597,Don Lamond,NaN,552,d
R75999,,Quincy Jones And His Orchestra,"New York, August 17, 1955",1955,August,4610,Gene Quill,NaN,161,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,1004,Joe Newman,NaN,657,tp
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,1006,Marshal Royal,NaN,412,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,1354,Urbie Green,NaN,608,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,1672,Milt Hinton,NaN,1210,b
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,1673,Osie Johnson,NaN,673,d
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,21602,Bobby Plater,NaN,197,as
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,2349,Hank Jones,NaN,1028,p
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,2475,Jimmy Cleveland,NaN,513,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,2478,Quincy Jones,NaN,259,"arr,cond"
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,2482,Ernie Royal,NaN,689,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,2535,Jimmy Nottingham,NaN,235,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,35,Frank Wess,NaN,604,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,6345,Sonny Russo,NaN,145,tb
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,6565,"Sam ""The Man"" Taylor",NaN,251,ts
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,9073,Reunald Jones,NaN,132,
R76000,,Quincy Jones And His Orchestra,"New York, December, 1955",1955,December,9639,Charlie Fowlkes,NaN,375,bar
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,1354,Urbie Green,NaN,608,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2349,Hank Jones,NaN,1028,p
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2360,Paul Chambers,NaN,346,b
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2475,Jimmy Cleveland,NaN,513,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2478,Quincy Jones,NaN,259,"arr,cond"
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2482,Ernie Royal,NaN,689,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,2516,Charlie Persip,NaN,235,d
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,319,Art Farmer,NaN,381,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,3484,Jack Nimitz,NaN,264,bar
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,39668,Bunny Bardach,NaN,65,ts
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,40,Phil Woods,NaN,646,as
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,4580,Bernie Glow,NaN,460,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,4639,Frank Rehak,NaN,292,tb
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,6446,Joe Wilder,NaN,293,tp
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,6572,Lucky Thompson,NaN,254,
R76003,,Quincy Jones And His Orchestra,"New York, September 29, 1956",1956,September,759,Jerome Richardson,NaN,640,"as,ts,fl"
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,17860,Al Casamenti,NaN,65,g
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,1850,Ed Thigpen,NaN,355,d
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,2475,Jimmy Cleveland,NaN,513,tb
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,2478,Quincy Jones,NaN,259,"arr,cond"
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,2482,Ernie Royal,NaN,689,tp
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,2513,Don Butterfield,NaN,143,tu
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,37452,Anthony Ortega,NaN,118,"as,ts"
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,4595,Jimmy Buffington,NaN,243,fhr
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,4598,Gerry Mulligan,NaN,395,bar
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,4640,Don Elliott,NaN,126,vib
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,5853,Earl May,NaN,124,b
R76004,My Fair Lady Loves Jazz,Quincy Jones And His Orchestra,"New York, January 8, 1957",1957,January,9599,Billy Taylor,NaN,254,p
R76005,,,"New York, January 22, 1957",1957,January,17860,Al Casamenti,NaN,65,g
R76005,,,"New York, January 22, 1957",1957,January,1850,Ed Thigpen,NaN,355,d
R76005,,,"New York, January 22, 1957",1957,January,2475,Jimmy Cleveland,NaN,513,tb
R76005,,,"New York, January 22, 1957",1957,January,2478,Quincy Jones,NaN,259,"arr,cond"
R76005,,,"New York, January 22, 1957",1957,January,2482,Ernie Royal,NaN,689,tp
R76005,,,"New York, January 22, 1957",1957,January,37452,Anthony Ortega,NaN,118,"as,ts"
R76005,,,"New York, January 22, 1957",1957,January,42595,Jay McAllister,NaN,76,tu
R76005,,,"New York, January 22, 1957",1957,January,4595,Jimmy Buffington,NaN,243,fhr
R76005,,,"New York, January 22, 1957",1957,January,4640,Don Elliott,NaN,126,"tp,mellophone"
R76005,,,"New York, January 22, 1957",1957,January,5853,Earl May,NaN,124,b
R76005,,,"New York, January 22, 1957",1957,January,9599,Billy Taylor,NaN,254,p
R76005,,,"New York, January 22, 1957",1957,January,9639,Charlie Fowlkes,NaN,375,bar
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,10753,Moe Wechsler,NaN,56,p
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,12665,Jimmy Crawford,NaN,256,"d,woodblock"
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,1354,Urbie Green,NaN,608,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,1672,Milt Hinton,NaN,1210,b
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,1673,Osie Johnson,NaN,673,woodblock-1
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2475,Jimmy Cleveland,NaN,513,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2478,Quincy Jones,NaN,259,"arr,cond"
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2482,Ernie Royal,NaN,689,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2484,Danny Bank,NaN,418,bar
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2538,Budd Johnson,NaN,388,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,2620,Kenny Burrell,NaN,610,g
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,38,Clark Terry,NaN,918,tp
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,40,Phil Woods,NaN,646,as
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,4574,Billy Byers,NaN,297,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,4581,Tom Mitchell,NaN,202,tb
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,4604,"Harry ""Sweets"" Edison",NaN,571,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,6446,Joe Wilder,NaN,293,
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,6565,"Sam ""The Man"" Taylor",NaN,251,ts
R76009,,Quincy Jones And His Orchestra,"New York, February 9 or 10, 1959",1959,February,759,Jerome Richardson,NaN,640,"fl,as,ts"
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,1004,Joe Newman,NaN,657,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,12665,Jimmy Crawford,NaN,256,d-1
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,1354,Urbie Green,NaN,608,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,1672,Milt Hinton,NaN,1210,b
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,1673,Osie Johnson,NaN,673,"d-2,tambourine-3"
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,2475,Jimmy Cleveland,NaN,513,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,2478,Quincy Jones,NaN,259,"arr,cond"
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,2482,Ernie Royal,NaN,689,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,2538,Budd Johnson,NaN,388,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,2620,Kenny Burrell,NaN,610,g
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,38,Clark Terry,NaN,918,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,40,Phil Woods,NaN,646,as
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,4574,Billy Byers,NaN,297,tp
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,4581,Tom Mitchell,NaN,202,tb
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,4604,"Harry ""Sweets"" Edison",NaN,571,
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,4656,Julius Watkins,NaN,194,fhr
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,6565,"Sam ""The Man"" Taylor",NaN,251,ts
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,759,Jerome Richardson,NaN,640,"as,ts,fl,pic"
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,9033,Patti Bown,NaN,77,p
R76010,,Quincy Jones And His Orchestra,"New York, March 9 & 10, 1959",1959,March,9557,Sahib Shihab,NaN,217,bar
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,1354,Urbie Green,NaN,608,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,1672,Milt Hinton,NaN,1210,b
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2475,Jimmy Cleveland,NaN,513,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2478,Quincy Jones,NaN,259,"arr,cond"
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2482,Ernie Royal,NaN,689,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2484,Danny Bank,NaN,418,bar
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2519,Melba Liston,NaN,134,tb
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,2620,Kenny Burrell,NaN,610,g
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,35,Frank Wess,NaN,604,as
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,38,Clark Terry,NaN,918,tp
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,40,Phil Woods,NaN,646,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,4604,"Harry ""Sweets"" Edison",NaN,571,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,4656,Julius Watkins,NaN,194,fhr
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,6446,Joe Wilder,NaN,293,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,756,Benny Golson,NaN,241,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,759,Jerome Richardson,NaN,640,ts
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,9033,Patti Bown,NaN,77,p
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,9559,Quentin Jackson,NaN,422,
R76011,,Quincy Jones And His Orchestra,"New York, May 26, 1959",1959,May,9561,Sam Woodyard,NaN,366,d
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,1004,Joe Newman,NaN,657,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,1354,Urbie Green,NaN,608,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,1672,Milt Hinton,NaN,1210,b
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2363,Zoot Sims,NaN,551,ts
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2475,Jimmy Cleveland,NaN,513,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2478,Quincy Jones,NaN,259,"arr,cond"
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2482,Ernie Royal,NaN,689,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2519,Melba Liston,NaN,134,arr-2
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2519,Melba Liston,NaN,134,tb
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,2620,Kenny Burrell,NaN,610,g
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,3418,Nat Pierce,NaN,358,arr-1
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,35,Frank Wess,NaN,604,"as,fl"
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,38,Clark Terry,NaN,918,tp
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,40,Phil Woods,NaN,646,as
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,4575,Al Cohn,NaN,601,arr-3
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,4656,Julius Watkins,NaN,194,fhr
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,6446,Joe Wilder,NaN,293,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,756,Benny Golson,NaN,241,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,9033,Patti Bown,NaN,77,p
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,9557,Sahib Shihab,NaN,217,bar
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,9559,Quentin Jackson,NaN,422,
R76012,,Quincy Jones And His Orchestra,"New York, May 27 & 28, 1959",1959,May,9561,Sam Woodyard,NaN,366,d
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,1004,Joe Newman,NaN,657,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,1354,Urbie Green,NaN,608,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2363,Zoot Sims,NaN,551,ts
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2475,Jimmy Cleveland,NaN,513,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2478,Quincy Jones,NaN,259,"arr,cond"
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2482,Ernie Royal,NaN,689,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2508,Ray Brown,NaN,887,b
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2519,Melba Liston,NaN,134,tb
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,2619,Les Spann,NaN,80,g
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,35,Frank Wess,NaN,604,as
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,40,Phil Woods,NaN,646,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,4597,Don Lamond,NaN,552,d
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,4604,"Harry ""Sweets"" Edison",NaN,571,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,4656,Julius Watkins,NaN,194,fhr
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,6446,Joe Wilder,NaN,293,tp
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,759,Jerome Richardson,NaN,640,
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,9033,Patti Bown,NaN,77,p
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,9557,Sahib Shihab,NaN,217,bar
R76013,,Quincy Jones And His Orchestra,"New York, June 16, 1959",1959,June,9559,Quentin Jackson,NaN,422,
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,12957,Buddy Catlett,NaN,101,b
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,1354,Urbie Green,NaN,608,
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,14019,Bill Potts,NaN,35,arr-1
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,20287,Ralph Burns,NaN,355,arr-3
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,21585,Lennie Johnson,NaN,31,tp
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,2475,Jimmy Cleveland,NaN,513,
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,2478,Quincy Jones,NaN,259,cond
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,2482,Ernie Royal,NaN,689,
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,2488,Ernie Wilkins,NaN,348,arr-4
R76014,The Great Wide World Of Quincy Jones,Quincy Jones And His Orchestra,"New York, November 4, 1959",1959,November,2518,Nick Travis,NaN,351,
